"ID","CHR","MAPINFO","custom_Name","chr","custom_Group","repName","repClass","repFamily"
"cg17410463","1",18007780,"ARHGEF10L","chr1","Body","L1MC4","LINE","L1"
"cg04423178","1",18125687,"ACTL8","chr1","5'UTR","L1M5","LINE","L1"
"cg14491186","1",18813477,"","chr1","","L1ME4a","LINE","L1"
"cg24634465","1",18830716,"","chr1","","L1MB7","LINE","L1"
"cg15121773","1",18911498,"","chr1","","L1ME1","LINE","L1"
"cg11630953","1",18945221,"","chr1","","L1ME4a","LINE","L1"
"cg22697210","1",19325944,"","chr1","","L1MEc","LINE","L1"
"cg12574618","1",19429159,"UBR4","chr1","Body","L1MEd","LINE","L1"
"cg15642494","1",19616829,"AKR7A3","chr1","TSS1500","L1MEc","LINE","L1"
"cg20313364","1",19616820,"AKR7A3","chr1","TSS1500","L1MEc","LINE","L1"
"cg16248087","1",20155388,"","chr1","","L1MB4","LINE","L1"
"cg18898531","1",20188723,"","chr1","","L1MEg","LINE","L1"
"cg13242924","1",20364718,"PLA2G5","chr1","5'UTR","L1PB1","LINE","L1"
"cg15405266","1",20395655,"PLA2G5","chr1","TSS1500","L1M5","LINE","L1"
"cg07942740","1",20414296,"PLA2G5","chr1","Body","L1MC3","LINE","L1"
"cg07142319","1",20446657,"PLA2G2D","chr1","TSS1500","L1ME4a","LINE","L1"
"cg22023448","1",20446641,"PLA2G2D","chr1","TSS1500","L1ME4a","LINE","L1"
"cg01063509","1",20502234,"PLA2G2C","chr1","TSS1500","L1M5","LINE","L1"
"cg24901609","1",20804987,"","chr1","","L1MC3","LINE","L1"
"cg03432774","1",21033761,"KIF17","chr1","Body","L1M5","LINE","L1"
"cg17341159","1",21080242,"HP1BP3","chr1","Body","L1MB7","LINE","L1"
"cg06386236","1",21354302,"EIF4G3","chr1","5'UTR","L1MB3","LINE","L1"
"cg01532321","1",21377608,"EIF4G3","chr1","5'UTR","L1ME1","LINE","L1"
"cg06705062","1",21631111,"ECE1","chr1","Body","L1ME2","LINE","L1"
"cg16033503","1",21663709,"ECE1","chr1","Body","L1ME3","LINE","L1"
"cg11739512","1",21785751,"NBPF3","chr1","Body","L1ME3","LINE","L1"
"cg00349071","1",21788740,"NBPF3","chr1","Body","L1ME3","LINE","L1"
"cg22943875","1",21877322,"ALPL","chr1","5'UTR","L1ME3A","LINE","L1"
"cg12062270","1",21877524,"ALPL","chr1","5'UTR","L1ME3A","LINE","L1"
"cg22506534","1",21877592,"ALPL","chr1","5'UTR","L1ME3A","LINE","L1"
"cg06346857","1",21877579,"ALPL","chr1","5'UTR","L1ME3A","LINE","L1"
"cg12047425","1",21877576,"ALPL","chr1","5'UTR","L1ME3A","LINE","L1"
"cg05953767","1",22008210,"USP48","chr1","Body","HAL1","LINE","L1"
"cg15003393","1",22008626,"USP48","chr1","Body","HAL1","LINE","L1"
"cg02547021","1",22100068,"USP48","chr1","Body","L1M5","LINE","L1"
"cg12748948","1",22106295,"USP48","chr1","Body","L1MB5","LINE","L1"
"cg26685187","1",22146165,"LDLRAD2","chr1","Body","L1MB3","LINE","L1"
"cg10737898","1",22146710,"LDLRAD2","chr1","Body","L1MB3","LINE","L1"
"cg16054502","1",22224163,"HSPG2","chr1","Body","L1ME2","LINE","L1"
"cg15316090","1",22302026,"CELA3B","chr1","TSS1500","L1M5","LINE","L1"
"cg25670930","1",22326951,"CELA3A","chr1","TSS1500","L1M5","LINE","L1"
"cg10895682","1",22431609,"","chr1","","L1MB8","LINE","L1"
"cg12473606","1",22507416,"","chr1","","L1MB3","LINE","L1"
"cg10263261","1",22569371,"","chr1","","L1ME2","LINE","L1"
"cg26318532","1",22754998,"","chr1","","L1ME3C","LINE","L1"
"cg25150960","1",22769375,"","chr1","","L1MB3","LINE","L1"
"cg05062491","1",22901398,"EPHA8","chr1","Body","L1MB3","LINE","L1"
"cg09339516","1",22946036,"","chr1","","L1ME3","LINE","L1"
"cg21787873","1",23276711,"","chr1","","L1MD1","LINE","L1"
"cg24509885","1",23343326,"C1orf234","chr1","TSS1500","L1M5","LINE","L1"
"cg01960413","1",23343542,"RP4-805N21.1","chr1","TSS1500","HAL1","LINE","L1"
"cg25199552","1",23350054,"KDM1A","chr1","Body","L1MB7","LINE","L1"
"cg06517521","1",23363957,"KDM1A","chr1","Body","L1MA8","LINE","L1"
"cg27318074","1",23488786,"LUZP1","chr1","5'UTR","L1ME3A","LINE","L1"
"cg11967466","1",23525244,"","chr1","","L1ME3B","LINE","L1"
"cg04657066","1",23525135,"","chr1","","L1ME3B","LINE","L1"
"cg27183435","1",23746677,"TCEA3","chr1","Body","L1ME1","LINE","L1"
"cg02805471","1",23787236,"ASAP3","chr1","Body","L1MC1","LINE","L1"
"cg09923668","1",23864102,"","chr1","","L1MB7","LINE","L1"
"cg02454987","1",24156752,"HMGCL","chr1","5'UTR","L1MB4","LINE","L1"
"cg09428157","1",24165403,"HMGCL","chr1","TSS1500","L1M4","LINE","L1"
"cg08538531","1",24465522,"IL22RA1","chr1","Body","L1MB7","LINE","L1"
"cg17737121","1",24504982,"IFNLR1","chr1","Body","L1MC5","LINE","L1"
"cg19866404","1",24523702,"","chr1","","L1ME5","LINE","L1"
"cg16828404","1",24524234,"","chr1","","L1ME5","LINE","L1"
"cg18231215","1",24676325,"GRHL3","chr1","Body","L1ME4a","LINE","L1"
"cg20419368","1",24924809,"NCMAP","chr1","Body","L1ME3A","LINE","L1"
"cg22343861","1",24993653,"SRRM1","chr1","Body","L1MB8","LINE","L1"
"cg05368134","1",24993975,"SRRM1","chr1","Body","L1MC4a","LINE","L1"
"cg17985493","1",25102228,"CLIC4","chr1","Body","L1MEf","LINE","L1"
"cg15943344","1",25302049,"","chr1","","HAL1","LINE","L1"
"cg15607017","1",25368345,"","chr1","","L1M5","LINE","L1"
"cg22322089","1",25545505,"","chr1","","L1MEc","LINE","L1"
"cg04194362","1",25694081,"RHCE","chr1","3'UTR","L1ME1","LINE","L1"
"cg26632455","1",25748701,"RHCE","chr1","TSS1500","L1ME4a","LINE","L1"
"cg16779096","1",25854128,"","chr1","","L1MB7","LINE","L1"
"cg17876463","1",25891032,"LDLRAP1","chr1","Body","L1MC4a","LINE","L1"
"cg07040917","1",26008144,"MAN1C1","chr1","Body","L1MB7","LINE","L1"
"cg08948442","1",26014468,"MAN1C1","chr1","Body","L1ME4a","LINE","L1"
"cg17996919","1",26024404,"MAN1C1","chr1","Body","L1ME3","LINE","L1"
"cg27417589","1",26049957,"MAN1C1","chr1","Body","HAL1","LINE","L1"
"cg14018575","1",26112699,"","chr1","","L1ME4a","LINE","L1"
"cg03378057","1",26166667,"AUNIP","chr1","Body","L1MEc","LINE","L1"
"cg11750100","1",26248554,"","chr1","","L1ME3C","LINE","L1"
"cg06422167","1",26406870,"","chr1","","L1ME3A","LINE","L1"
"cg01409856","1",26431886,"","chr1","","L1MC4a","LINE","L1"
"cg08227444","1",26522877,"CATSPER4","chr1","Body","L1MC4a","LINE","L1"
"cg00750627","1",26779719,"DHDDS","chr1","Body","L1ME4a","LINE","L1"
"cg00539094","1",26824733,"","chr1","","HAL1","LINE","L1"
"cg20257535","1",27202226,"RP1-50O24.6","chr1","TSS1500","L1M5","LINE","L1"
"cg16991868","1",27227383,"GPATCH3","chr1","TSS1500","L1M5","LINE","L1"
"cg00135618","1",27259355,"NUDC","chr1","Body","L1MB2","LINE","L1"
"cg02651683","1",27288641,"","chr1","","L1ME3F","LINE","L1"
"cg12211100","1",27529919,"","chr1","","L1MCc","LINE","L1"
"cg03875991","1",27599109,"WDTC1","chr1","Body","L1MC4","LINE","L1"
"cg26106720","1",28094306,"","chr1","","L1ME1","LINE","L1"
"cg09480890","1",28260124,"SMPDL3B","chr1","TSS1500","L1MC5","LINE","L1"
"cg04749781","1",28441902,"","chr1","","L1M4","LINE","L1"
"cg00320433","1",28550465,"DNAJC8","chr1","Body","L1MC4a","LINE","L1"
"cg04993605","1",28573052,"","chr1","","L1MC4a","LINE","L1"
"cg10110780","1",28573139,"","chr1","","L1MC4a","LINE","L1"
"cg25085951","1",28692779,"","chr1","","L1ME3A","LINE","L1"
"cg00261690","1",28856281,"SNHG3-RCC1","chr1","Body","L1ME4a","LINE","L1"
"cg11932636","1",28958582,"TAF12","chr1","5'UTR","L1M5","LINE","L1"
"cg02101724","1",29180060,"OPRD1","chr1","Body","HAL1","LINE","L1"
"cg02590436","1",29477606,"SRSF4","chr1","Body","L1MC4","LINE","L1"
"cg08314556","1",29478133,"SRSF4","chr1","Body","L1MC4","LINE","L1"
"cg21192029","1",29478807,"SRSF4","chr1","Body","L1MC5","LINE","L1"
"cg25187161","1",29510025,"SFRS4","chr1","TSS1500","L1MC4a","LINE","L1"
"cg14030258","1",29591301,"PTPRU","chr1","Body","L1MB7","LINE","L1"
"cg20931902","1",29591726,"PTPRU","chr1","Body","L1MD2","LINE","L1"
"cg00036272","1",29706235,"","chr1","","L1MA4","LINE","L1"
"cg03825450","1",30052611,"","chr1","","L1ME3A","LINE","L1"
"cg16248160","1",30138182,"","chr1","","L1ME1","LINE","L1"
"cg10103002","1",30161580,"","chr1","","L1MCc","LINE","L1"
"cg14109324","1",30631999,"","chr1","","L1MC","LINE","L1"
"cg07827649","1",30900630,"","chr1","","L1MA4","LINE","L1"
"cg10773023","1",31282126,"","chr1","","L1M5","LINE","L1"
"cg21671003","1",31755398,"SNRNP40","chr1","Body","L1M4","LINE","L1"
"cg10026229","1",31755892,"SNRNP40","chr1","Body","L1M4","LINE","L1"
"cg12904848","1",31756555,"SNRNP40","chr1","Body","L1M4","LINE","L1"
"cg15682267","1",31758796,"SNRNP40","chr1","Body","L1MC4","LINE","L1"
"cg01993645","1",31880973,"SERINC2","chr1","TSS1500","L1ME2z","LINE","L1"
"cg23747461","1",31950899,"","chr1","","L1PBa","LINE","L1"
"cg04552418","1",31958245,"","chr1","","L1MC4","LINE","L1"
"cg25552354","1",31970674,"LINC01225","chr1","TSS1500","L1MB7","LINE","L1"
"cg25863408","1",31970630,"LINC01225","chr1","TSS1500","L1MB7","LINE","L1"
"cg21872368","1",32062563,"","chr1","","L1M5","LINE","L1"
"cg14540269","1",32066335,"","chr1","","L1ME3","LINE","L1"
"cg11510214","1",32069839,"","chr1","","L1MEe","LINE","L1"
"cg02353767","1",32111993,"PEF1","chr1","TSS1500","L1PA11","LINE","L1"
"cg04684322","1",32270461,"SPOCD1","chr1","Body","L1MEe","LINE","L1"
"cg03304621","1",32328459,"","chr1","","L1M5","LINE","L1"
"cg14226410","1",32342027,"","chr1","","L1MEe","LINE","L1"
"cg08717931","1",32617124,"KPNA6","chr1","Body","L1MEc","LINE","L1"
"cg10841529","1",32966668,"","chr1","","L1MC4","LINE","L1"
"cg08219087","1",33254893,"YARS","chr1","Body","L1ME4a","LINE","L1"
"cg14606289","1",33312795,"S100PBP","chr1","Body","L1MEf","LINE","L1"
"cg02962744","1",33331769,"FNDC5","chr1","Body","HAL1","LINE","L1"
"cg17821500","1",33502808,"AK2","chr1","TSS1500","L1ME4a","LINE","L1"
"cg01620569","1",33502810,"AK2","chr1","TSS1500","L1ME4a","LINE","L1"
"cg09990103","1",33503118,"AK2","chr1","TSS1500","L1ME4a","LINE","L1"
"cg17595045","1",33577598,"AZIN2","chr1","Body","L1ME3D","LINE","L1"
"cg22700731","1",33733373,"ZNF362","chr1","5'UTR","L1ME4a","LINE","L1"
"cg11256297","1",33744291,"ZNF362","chr1","Body","L1ME4a","LINE","L1"
"cg02020616","1",33744259,"ZNF362","chr1","Body","L1ME4a","LINE","L1"
"cg13150854","1",34005181,"CSMD2","chr1","Body","L1ME4a","LINE","L1"
"cg00171942","1",34088611,"CSMD2","chr1","Body","L1MB7","LINE","L1"
"cg21204965","1",34098656,"CSMD2","chr1","Body","L1ME4a","LINE","L1"
"cg14717305","1",34325983,"HMGB4","chr1","TSS200","L1MD3","LINE","L1"
"cg25783932","1",34325628,"HMGB4","chr1","TSS1500","L1MD3","LINE","L1"
"cg03698781","1",35135423,"MIR552","chr1","TSS200","L1MD2","LINE","L1"
"cg18734899","1",35244283,"AL121988.1","chr1","TSS200","L1MC4a","LINE","L1"
"cg23487967","1",35244727,"AL121988.1","chr1","TSS1500","L1MC4a","LINE","L1"
"cg20100675","1",35244416,"AL121988.1","chr1","TSS200","L1MC4a","LINE","L1"
"cg21151355","1",35246607,"GJB3","chr1","TSS200","L1MC4a","LINE","L1"
"cg12278018","1",35266042,"","chr1","","HAL1","LINE","L1"
"cg06885320","1",35408885,"SNORD112","chr1","TSS1500","L1ME3F","LINE","L1"
"cg00769845","1",35435704,"","chr1","","L1MEg2","LINE","L1"
"cg01775492","1",35439960,"RP11-244H3.1","chr1","3'UTR","L1MC4a","LINE","L1"
"cg08555627","1",35498132,"ZMYM6","chr1","TSS1500","L1ME3","LINE","L1"
"cg00046410","1",35581062,"ZMYM1","chr1","3'UTR","L1MC4a","LINE","L1"
"cg19064422","1",35628118,"","chr1","","L1MEc","LINE","L1"
"cg02180006","1",35681117,"","chr1","","L1MC4","LINE","L1"
"cg20724494","1",35736459,"ZMYM4","chr1","Body","L1ME2z","LINE","L1"
"cg03748202","1",35811540,"ZMYM4","chr1","Body","L1MB2","LINE","L1"
"cg07939646","1",35961660,"KIAA0319L","chr1","Body","L1ME1","LINE","L1"
"cg12204737","1",36047048,"TFAP2E","chr1","Body","L1MB8","LINE","L1"
"cg25644447","1",36408500,"AGO3","chr1","5'UTR","L1MB2","LINE","L1"
"cg08713695","1",36567252,"COL8A2","chr1","TSS1500","L1MB8","LINE","L1"
"cg06318011","1",36567283,"COL8A2","chr1","5'UTR","L1MB8","LINE","L1"
"cg05694331","1",36781723,"SH3D21","chr1","Body","L1ME3F","LINE","L1"
"cg15982230","1",36828279,"STK40","chr1","5'UTR","L1ME4a","LINE","L1"
"cg16305437","1",36902670,"OSCP1","chr1","Body","L1MC3","LINE","L1"
"cg15210817","1",36949518,"CSF3R","chr1","TSS1500","L1ME2z","LINE","L1"
"cg04917553","1",37015382,"","chr1","","L1MEc","LINE","L1"
"cg27075601","1",37217293,"","chr1","","L1ME1","LINE","L1"
"cg14858373","1",37229455,"","chr1","","L1PA11","LINE","L1"
"cg23491746","1",37667714,"U6","chr1","TSS1500","L1MA9","LINE","L1"
"cg09961731","1",37734719,"RP5-1180C18.1","chr1","3'UTR","L1PB1","LINE","L1"
"cg14428142","1",37927628,"LINC01137","chr1","Body","L1MC4a","LINE","L1"
"cg12807855","1",37977039,"MEAF6","chr1","Body","L1MC4","LINE","L1"
"cg20768399","1",38020399,"SNIP1","chr1","TSS1500","L1M5","LINE","L1"
"cg25235094","1",38204968,"EPHA10","chr1","Body","L1MB1","LINE","L1"
"cg08534592","1",38207247,"EPHA10","chr1","Body","L1M6","LINE","L1"
"cg07304102","1",38212480,"EPHA10","chr1","Body","L1MB7","LINE","L1"
"cg00907809","1",38294320,"MTF1","chr1","Body","L1ME3A","LINE","L1"
"cg18147567","1",38457103,"SF3A3","chr1","TSS1500","L1MB7","LINE","L1"
"cg07531636","1",38457505,"SF3A3","chr1","TSS1500","L1MB7","LINE","L1"
"cg26334938","1",38860841,"U6","chr1","TSS1500","L1MEf","LINE","L1"
"cg12442376","1",38869276,"","chr1","","L1PB1","LINE","L1"
"cg18186327","1",38888789,"","chr1","","L1MC4","LINE","L1"
"cg20112105","1",38908446,"","chr1","","L1M6","LINE","L1"
"cg26814404","1",38989822,"","chr1","","L1MB8","LINE","L1"
"cg04720825","1",39177304,"","chr1","","L1MC","LINE","L1"
"cg16992161","1",39269401,"","chr1","","L1ME3B","LINE","L1"
"cg06556218","1",39269537,"","chr1","","L1ME3B","LINE","L1"
"cg21314629","1",39381965,"RHBDL2","chr1","Body","L1MD3","LINE","L1"
"cg25212177","1",39653199,"MACF1","chr1","Body","HAL1","LINE","L1"
"cg14747453","1",40063592,"","chr1","","L1M3","LINE","L1"
"cg18248420","1",40190508,"U7","chr1","TSS1500","L1ME1","LINE","L1"
"cg10214754","1",40190384,"U7","chr1","TSS1500","L1ME1","LINE","L1"
"ch.1.1262625R","1",40212913,"PPIE","chr1","Body","L1MB4","LINE","L1"
"cg01390309","1",40299885,"","chr1","","L1MB2","LINE","L1"
"cg12323760","1",40544720,"PPT1","chr1","Body","L1PA17","LINE","L1"
"cg17479757","1",40558722,"PPT1","chr1","Body","L1MB5","LINE","L1"
"cg03828076","1",40626137,"RLF","chr1","TSS1500","L1ME3C","LINE","L1"
"cg18646240","1",40626599,"RLF","chr1","TSS1500","L1ME3C","LINE","L1"
"cg25466827","1",40643443,"RLF","chr1","Body","L1ME1","LINE","L1"
"cg25913441","1",40643345,"RLF","chr1","Body","L1ME1","LINE","L1"
"cg13140809","1",40746645,"ZMPSTE24","chr1","Body","L1ME4a","LINE","L1"
"cg16182491","1",40829600,"SMAP2","chr1","5'UTR","L1M1","LINE","L1"
"cg15549670","1",40913401,"","chr1","","L1M5","LINE","L1"
"cg27165687","1",40915113,"ZNF643","chr1","TSS1500","L1ME4a","LINE","L1"
"cg05514547","1",40941742,"ZNF642","chr1","TSS1500","L1MEg","LINE","L1"
"cg05040778","1",41001235,"ZNF684","chr1","Body","L1M5","LINE","L1"
"cg16948651","1",41005302,"ZNF684","chr1","Body","L1MB8","LINE","L1"
"cg16898491","1",41454913,"CTPS1","chr1","Body","HAL1","LINE","L1"
"cg14817702","1",41456353,"CTPS1","chr1","Body","HAL1","LINE","L1"
"cg10469696","1",41465144,"CTPS1","chr1","Body","L1ME1","LINE","L1"
"cg04596578","1",41627210,"SCMH1","chr1","TSS200","L1ME4a","LINE","L1"
"cg12493483","1",42065950,"HIVEP3","chr1","5'UTR","L1MB2","LINE","L1"
"cg20165402","1",42079623,"HIVEP3","chr1","5'UTR","L1MB7","LINE","L1"
"cg17293845","1",42186714,"HIVEP3","chr1","5'UTR","L1MB1","LINE","L1"
"cg11857452","1",42224680,"HIVEP3","chr1","5'UTR","L1MB5","LINE","L1"
"cg16729084","1",42224610,"HIVEP3","chr1","5'UTR","L1MB5","LINE","L1"
"cg24456218","1",42261223,"HIVEP3","chr1","5'UTR","L1MC3","LINE","L1"
"cg09765907","1",42284911,"HIVEP3","chr1","5'UTR","L1MC5","LINE","L1"
"cg01664587","1",42483133,"HIVEP3","chr1","Body","L1ME3A","LINE","L1"
"cg01909681","1",42550741,"","chr1","","L1MCa","LINE","L1"
"cg11614263","1",42664010,"FOXJ3","chr1","Body","L1M6","LINE","L1"
"cg03864714","1",42676903,"FOXJ3","chr1","Body","L1PBb","LINE","L1"
"cg06661720","1",42675767,"FOXJ3","chr1","Body","L1PBb","LINE","L1"
"cg24681499","1",42706997,"FOXJ3","chr1","Body","L1MA4A","LINE","L1"
"cg13794390","1",42724714,"FOXJ3","chr1","Body","L1ME1","LINE","L1"
"cg00907503","1",42732821,"FOXJ3","chr1","Body","L1MCc","LINE","L1"
"cg13443843","1",42797239,"FOXJ3","chr1","5'UTR","L1MB8","LINE","L1"
"cg09627043","1",42903071,"ZMYND12","chr1","Body","L1MB7","LINE","L1"
"cg03149883","1",43173346,"","chr1","","L1MA4A","LINE","L1"
"cg07353415","1",43186475,"","chr1","","L1M4c","LINE","L1"
"cg14885690","1",43195659,"","chr1","","L1MC4","LINE","L1"
"cg01616519","1",43283431,"SVBP","chr1","TSS1500","L1M5","LINE","L1"
"cg19101893","1",43283862,"CCDC23","chr1","TSS1500","L1M5","LINE","L1"
"cg00410895","1",43283884,"CCDC23","chr1","TSS1500","L1M5","LINE","L1"
"cg20415697","1",43285933,"ERMAP","chr1","5'UTR","HAL1","LINE","L1"
"cg11426275","1",43290102,"ERMAP","chr1","TSS1500","L1ME3D","LINE","L1"
"cg00568910","1",43429380,"RP5-848E13.3","chr1","5'UTR","L1ME3A","LINE","L1"
"cg07245624","1",43438914,"RP5-848E13.3","chr1","5'UTR","L1ME4a","LINE","L1"
"cg08061508","1",43458155,"","chr1","","L1MCa","LINE","L1"
"cg01584991","1",43523558,"","chr1","","HAL1-2a_MD","LINE","L1"
"cg17898054","1",43537960,"","chr1","","L1ME4a","LINE","L1"
"cg19645839","1",43585918,"","chr1","","L1PA2","LINE","L1"
"cg11613578","1",43612195,"FAM183A","chr1","TSS1500","L1M5","LINE","L1"
"cg11610403","1",43639299,"EBNA1BP2","chr1","TSS1500","L1ME3D","LINE","L1"
"cg08006738","1",43653434,"CFAP57","chr1","Body","L1MB7","LINE","L1"
"cg23150027","1",43661257,"CFAP57","chr1","Body","L1ME5","LINE","L1"
"cg10984490","1",43920056,"HYI","chr1","TSS200","L1ME4a","LINE","L1"
"cg05663262","1",43930279,"","chr1","","L1ME3C","LINE","L1"
"cg15173964","1",43942177,"","chr1","","L1MEe","LINE","L1"
"cg02157034","1",43959843,"","chr1","","L1MEb","LINE","L1"
"cg25591616","1",44193685,"LOC101929592","chr1","TSS1500","L1PA16","LINE","L1"
"cg05180596","1",44226543,"ST3GAL3","chr1","Body","L1MB7","LINE","L1"
"cg03822565","1",44245057,"ST3GAL3","chr1","Body","HAL1","LINE","L1"
"cg21138201","1",44313837,"ST3GAL3","chr1","Body","L1MEc","LINE","L1"
"cg04659709","1",44356576,"ST3GAL3","chr1","Body","L1MC5","LINE","L1"
"cg04295094","1",44566251,"RP5-1198O20.4","chr1","5'UTR","L1MC4a","LINE","L1"
"cg03221998","1",44567103,"RP5-1198O20.4","chr1","5'UTR","L1MC4","LINE","L1"
"cg09801837","1",44567128,"RP5-1198O20.4","chr1","5'UTR","L1MC4","LINE","L1"
"cg00959003","1",44634637,"","chr1","","L1M2","LINE","L1"
"cg05049638","1",44867471,"","chr1","","L1ME4a","LINE","L1"
"cg08522734","1",45150076,"C1orf228","chr1","5'UTR","HAL1","LINE","L1"
"cg22354447","1",45391055,"EIF2B3","chr1","Body","L1MB2","LINE","L1"
"cg06870875","1",45434254,"EIF2B3","chr1","Body","L1M7","LINE","L1"
"cg11534108","1",45640805,"ZSWIM5","chr1","Body","L1MC4","LINE","L1"
"cg00221344","1",45696178,"ZSWIM5","chr1","3'UTR","L1M5","LINE","L1"
"cg16331196","1",45726220,"ZSWIM5","chr1","3'UTR","L1MD3","LINE","L1"
"cg12085812","1",45768215,"LOC400752","chr1","TSS1500","L1M5","LINE","L1"
"cg07708653","1",45794244,"HPDL","chr1","1stExon","L1ME3E","LINE","L1"
"cg12476455","1",46052453,"NASP","chr1","Body","L1MEe","LINE","L1"
"cg14122995","1",46188880,"IPP","chr1","Body","L1ME4a","LINE","L1"
"cg27447795","1",46309093,"MAST2","chr1","Body","L1MB5","LINE","L1"
"cg16565164","1",46400724,"MAST2","chr1","Body","L1PA16","LINE","L1"
"cg15449408","1",46443526,"MAST2","chr1","Body","L1MB7","LINE","L1"
"cg07674897","1",46445645,"MAST2","chr1","Body","L1PA16","LINE","L1"
"cg23449993","1",46563930,"PIK3R3","chr1","Body","L1MB7","LINE","L1"
"cg18280859","1",46702567,"","chr1","","L1MEb","LINE","L1"
"cg15749299","1",46778657,"UQCRH","chr1","Body","L1MB8","LINE","L1"
"cg07228905","1",47003244,"","chr1","","L1MEg","LINE","L1"
"cg09444931","1",47145700,"EFCAB14-AS1","chr1","Body","L1MB7","LINE","L1"
"cg06824199","1",47157809,"KIAA0494","chr1","Body","L1ME1","LINE","L1"
"cg23529010","1",47408186,"CYP4A11","chr1","TSS1500","L1PA16","LINE","L1"
"cg03896217","1",47412102,"","chr1","","L1PA5","LINE","L1"
"cg16169911","1",47425994,"CYP4X1","chr1","TSS1500","L1MA5A","LINE","L1"
"cg01671335","1",47503631,"CYP4X1","chr1","Body","L1M5","LINE","L1"
"cg20379598","1",47531668,"CYP4Z1","chr1","TSS1500","L1PBa","LINE","L1"
"cg03577644","1",47532418,"CYP4Z1","chr1","TSS1500","L1PBa","LINE","L1"
"cg04800534","1",47532601,"CYP4Z1","chr1","TSS1500","L1MC1","LINE","L1"
"cg22435349","1",47570265,"CYP4Z1","chr1","Body","L1M2","LINE","L1"
"cg24893618","1",47602077,"CYP4A22","chr1","TSS1500","L1PA16","LINE","L1"
"cg02916713","1",47886223,"","chr1","","HAL1","LINE","L1"
"cg06556795","1",48449120,"RP11-543D5.3","chr1","3'UTR","L1PREC2","LINE","L1"
"cg03389761","1",48657369,"","chr1","","L1PREC2","LINE","L1"
"cg17141258","1",48775585,"SPATA6","chr1","Body","L1M4c","LINE","L1"
"cg11754598","1",48809427,"SPATA6","chr1","Body","L1MC5","LINE","L1"
"cg25237876","1",48809783,"SPATA6","chr1","Body","L1MEc","LINE","L1"
"cg00900362","1",48861872,"SPATA6","chr1","Body","L1MB3","LINE","L1"
"cg10991809","1",49130105,"AGBL4","chr1","Body","L1MEc","LINE","L1"
"cg02581151","1",49616143,"AGBL4","chr1","Body","L1ME4a","LINE","L1"
"cg06186559","1",49722171,"LOC101929721","chr1","TSS1500","L1PA13","LINE","L1"
"cg20897270","1",49722346,"LOC101929721","chr1","TSS1500","L1PA13","LINE","L1"
"cg11204987","1",49723190,"AGBL4","chr1","Body","L1PA3","LINE","L1"
"cg04509365","1",49748480,"AGBL4","chr1","Body","L1PA2","LINE","L1"
"cg18702977","1",49902418,"AGBL4-IT1","chr1","Body","L1MEe","LINE","L1"
"cg06023141","1",49938019,"AGBL4-IT1","chr1","TSS1500","L1MDa","LINE","L1"
"cg03051568","1",50317898,"AGBL4","chr1","Body","L1MEf","LINE","L1"
"cg21423264","1",50318095,"AGBL4","chr1","Body","L1MEf","LINE","L1"
"cg02348039","1",50332536,"AGBL4","chr1","Body","HAL1","LINE","L1"
"cg11853096","1",50332874,"AGBL4","chr1","Body","HAL1","LINE","L1"
"cg05222188","1",50332897,"AGBL4","chr1","Body","HAL1","LINE","L1"
"cg03830489","1",50966049,"FAF1","chr1","Body","L1M5","LINE","L1"
"cg25791585","1",50966949,"FAF1","chr1","Body","L1M5","LINE","L1"
"cg23008418","1",50993131,"FAF1","chr1","Body","L1M4","LINE","L1"
"cg12470218","1",51110218,"FAF1","chr1","Body","L1ME1","LINE","L1"
"cg05026883","1",51382995,"FAF1","chr1","Body","L1MEc","LINE","L1"
"cg21579982","1",51421695,"FAF1","chr1","Body","L1MB3","LINE","L1"
"cg15693464","1",51452513,"","chr1","","L1MC4","LINE","L1"
"cg20448974","1",51567707,"C1orf185","chr1","TSS200","L1MD","LINE","L1"
