"ID","CHR","MAPINFO","custom_Name","chr","custom_Group","repName","repClass","repFamily"
"cg08519797","1",18054811,"RP11-473A10.2","chr1","5'UTR","AluJb","SINE","Alu"
"cg09941542","1",18081025,"ACTL8","chr1","TSS1500","AluJo","SINE","Alu"
"cg05011451","1",18080954,"ACTL8","chr1","TSS1500","AluJo","SINE","Alu"
"cg14859371","1",18605331,"IGSF21","chr1","Body","AluJb","SINE","Alu"
"cg05945425","1",18694737,"IGSF21","chr1","Body","AluSg","SINE","Alu"
"cg12459650","1",19087287,"","chr1","","AluJb","SINE","Alu"
"cg03960908","1",19178112,"TAS1R2","chr1","Body","AluSx3","SINE","Alu"
"cg02058944","1",19187410,"TAS1R2","chr1","TSS1500","AluSx","SINE","Alu"
"cg25174210","1",19223754,"MIR1290","chr1","TSS200","AluSz","SINE","Alu"
"cg26824639","1",19223762,"MIR1290","chr1","TSS200","AluSz","SINE","Alu"
"cg23594021","1",19327482,"","chr1","","AluY","SINE","Alu"
"cg05698970","1",19547855,"EMC1","chr1","Body","AluSc8","SINE","Alu"
"cg08944894","1",19548433,"EMC1","chr1","Body","AluSz","SINE","Alu"
"cg24328054","1",19586547,"MRTO4","chr1","3'UTR","AluSz","SINE","Alu"
"cg23260966","1",19604100,"","chr1","","AluSz6","SINE","Alu"
"cg01798255","1",19615804,"AKR7A3","chr1","TSS1500","AluJo","SINE","Alu"
"cg01509621","1",19615942,"AKR7A3","chr1","TSS1500","AluJo","SINE","Alu"
"cg21775557","1",19631970,"AKR7A2","chr1","Body","AluJb","SINE","Alu"
"cg13555004","1",19641698,"PQLC2","chr1","5'UTR","AluSz","SINE","Alu"
"cg18199495","1",19655472,"PQLC2","chr1","3'UTR","AluSz","SINE","Alu"
"cg07794639","1",19662893,"","chr1","","FLAM_C","SINE","Alu"
"cg25441315","1",19814908,"","chr1","","AluJo","SINE","Alu"
"cg15624109","1",19816162,"","chr1","","AluY","SINE","Alu"
"cg02804706","1",19836404,"U4","chr1","TSS1500","AluSz","SINE","Alu"
"cg14544692","1",19915881,"","chr1","","AluJb","SINE","Alu"
"cg06745965","1",19922175,"C1orf151","chr1","TSS1500","AluJr4","SINE","Alu"
"cg18301528","1",19968766,"NBL1","chr1","TSS1500","AluSz","SINE","Alu"
"cg18045201","1",19973882,"NBL1","chr1","Body","AluJo","SINE","Alu"
"cg02956519","1",19988579,"","chr1","","AluJr","SINE","Alu"
"cg06914045","1",20031672,"TMCO4","chr1","Body","AluSx","SINE","Alu"
"cg09354275","1",20108430,"TMCO4","chr1","5'UTR","AluY","SINE","Alu"
"cg10749893","1",20119554,"TMCO4","chr1","5'UTR","AluSz","SINE","Alu"
"cg03422757","1",20129806,"","chr1","","AluSx1","SINE","Alu"
"cg10607063","1",20164550,"","chr1","","FLAM_A","SINE","Alu"
"cg10016004","1",20210269,"OTUD3","chr1","Body","AluJr","SINE","Alu"
"cg18515516","1",20427868,"","chr1","","AluJr","SINE","Alu"
"cg26816312","1",20446845,"PLA2G2D","chr1","TSS1500","AluSg7","SINE","Alu"
"cg07792006","1",20511417,"UBXN10","chr1","TSS1500","AluJb","SINE","Alu"
"cg20694964","1",20958921,"PINK1","chr1","TSS1500","AluSz6","SINE","Alu"
"cg10463831","1",20999633,"KIF17","chr1","Body","AluSx","SINE","Alu"
"cg08248330","1",21020048,"KIF17","chr1","Body","AluJr","SINE","Alu"
"cg24730688","1",21023823,"KIF17","chr1","Body","AluJr","SINE","Alu"
"cg01774477","1",21059978,"SH2D5","chr1","TSS1500","AluJo","SINE","Alu"
"cg24849108","1",21070552,"HP1BP3","chr1","3'UTR","AluSx","SINE","Alu"
"cg16898219","1",21273605,"EIF4G3","chr1","Body","AluJb","SINE","Alu"
"cg07298692","1",21315512,"EIF4G3","chr1","Body","FLAM_A","SINE","Alu"
"cg08752986","1",21416170,"EIF4G3","chr1","5'UTR","AluJo","SINE","Alu"
"cg12228343","1",21416141,"EIF4G3","chr1","5'UTR","AluJo","SINE","Alu"
"cg21453021","1",21497032,"EIF4G3","chr1","5'UTR","AluSz","SINE","Alu"
"cg01833335","1",21497034,"EIF4G3","chr1","5'UTR","AluSz","SINE","Alu"
"cg11157611","1",21499906,"EIF4G3","chr1","5'UTR","AluSx","SINE","Alu"
"cg08146932","1",21558386,"ECE1","chr1","Body","AluJb","SINE","Alu"
"cg20015787","1",21618050,"ECE1","chr1","TSS1500","AluSz","SINE","Alu"
"cg01977520","1",21618056,"ECE1","chr1","TSS1500","AluSz","SINE","Alu"
"cg16514473","1",21650610,"ECE1","chr1","Body","AluSz6","SINE","Alu"
"cg06996096","1",21723919,"PPP1R11P1","chr1","TSS1500","AluSz","SINE","Alu"
"cg23043218","1",21768124,"NBPF3","chr1","5'UTR","AluJb","SINE","Alu"
"cg24517977","1",21771242,"NBPF3","chr1","5'UTR","AluJr4","SINE","Alu"
"cg05686902","1",21982651,"RAP1GAP","chr1","5'UTR","AluSg","SINE","Alu"
"cg20288655","1",21985693,"RAP1GAP","chr1","5'UTR","AluSp","SINE","Alu"
"cg15486197","1",22009144,"USP48","chr1","Body","AluSx1","SINE","Alu"
"cg15726387","1",22090751,"USP48","chr1","Body","AluSz6","SINE","Alu"
"cg07420232","1",22102041,"USP48","chr1","Body","AluSz6","SINE","Alu"
"cg08862774","1",22110598,"USP48","chr1","TSS1500","AluSp","SINE","Alu"
"cg07696768","1",22136172,"","chr1","","AluSx","SINE","Alu"
"cg13430401","1",22153389,"HSPG2","chr1","Body","AluYc","SINE","Alu"
"cg04406908","1",22187269,"HSPG2","chr1","Body","AluY","SINE","Alu"
"cg23254109","1",22244679,"HSPG2","chr1","Body","AluSx","SINE","Alu"
"cg24767701","1",22302862,"CELA3B","chr1","TSS1500","AluSx","SINE","Alu"
"cg16870647","1",22302832,"CELA3B","chr1","TSS1500","AluSx","SINE","Alu"
"cg03114585","1",22351389,"HSPC157","chr1","TSS1500","AluSx1","SINE","Alu"
"cg17240885","1",22351256,"HSPC157","chr1","TSS1500","AluSx1","SINE","Alu"
"cg16139598","1",22353246,"LINC00339","chr1","Body","AluSx1","SINE","Alu"
"cg24033557","1",22378625,"CDC42","chr1","TSS1500","AluSx1","SINE","Alu"
"cg18628801","1",22378629,"CDC42","chr1","TSS1500","AluSx1","SINE","Alu"
"cg12225045","1",22584863,"","chr1","","AluJr","SINE","Alu"
"cg13575784","1",22764356,"","chr1","","AluSp","SINE","Alu"
"cg20251793","1",22796325,"ZBTB40","chr1","5'UTR","AluSz","SINE","Alu"
"cg08710757","1",22962506,"C1QA","chr1","TSS1500","AluJr","SINE","Alu"
"cg00966078","1",23079320,"EPHB2","chr1","Body","AluJo","SINE","Alu"
"cg13988448","1",23115536,"EPHB2","chr1","Body","AluSz6","SINE","Alu"
"cg19113338","1",23213410,"EPHB2","chr1","Body","AluSp","SINE","Alu"
"cg25002551","1",23361764,"KDM1A","chr1","Body","AluSp","SINE","Alu"
"cg15317926","1",23490021,"LUZP1","chr1","5'UTR","AluJo","SINE","Alu"
"cg25610515","1",23495577,"LUZP1","chr1","TSS1500","AluJb","SINE","Alu"
"cg25745244","1",23507957,"","chr1","","AluSp","SINE","Alu"
"cg21536328","1",23522665,"HTR1D","chr1","TSS1500","AluSp","SINE","Alu"
"cg07692829","1",23528875,"","chr1","","AluSx","SINE","Alu"
"cg24795688","1",23536862,"","chr1","","AluSz","SINE","Alu"
"cg01913285","1",23613704,"RP5-1057J7.6","chr1","TSS1500","AluSx1","SINE","Alu"
"cg07106501","1",23691972,"ZNF436","chr1","Body","AluSx","SINE","Alu"
"cg18167160","1",23711320,"TCEA3","chr1","Body","AluSx1","SINE","Alu"
"cg01027109","1",23717884,"TCEA3","chr1","Body","AluSx","SINE","Alu"
"cg09381789","1",23744835,"TCEA3","chr1","Body","AluSx","SINE","Alu"
"cg12400807","1",23752503,"TCEA3","chr1","TSS1500","AluY","SINE","Alu"
"cg26894297","1",23754550,"","chr1","","AluJr","SINE","Alu"
"cg18268968","1",23754434,"","chr1","","AluJr","SINE","Alu"
"cg11580897","1",23879671,"","chr1","","AluY","SINE","Alu"
"cg15689180","1",23897764,"","chr1","","AluSp","SINE","Alu"
"cg10680793","1",23913713,"MDS2","chr1","5'UTR","AluJb","SINE","Alu"
"cg03139576","1",23949847,"MDS2","chr1","5'UTR","AluY","SINE","Alu"
"cg00171783","1",23953480,"MDS2","chr1","TSS1500","AluSz6","SINE","Alu"
"cg16718162","1",23963971,"MDS2","chr1","Body","AluSg7","SINE","Alu"
"cg13167197","1",24017115,"RPL11","chr1","TSS1500","AluY","SINE","Alu"
"cg07985554","1",24042607,"","chr1","","AluSx1","SINE","Alu"
"cg12689996","1",24108801,"C1orf128","chr1","Body","AluSx1","SINE","Alu"
"cg02536683","1",24110236,"PITHD1","chr1","Body","AluSz","SINE","Alu"
"cg22232708","1",24153136,"HMGCL","chr1","TSS1500","AluSx","SINE","Alu"
"cg07813615","1",24166509,"HMGCL","chr1","TSS1500","AluSg","SINE","Alu"
"cg15692032","1",24195098,"FUCA1","chr1","TSS1500","AluJb","SINE","Alu"
"cg21528040","1",24195227,"FUCA1","chr1","TSS1500","AluJb","SINE","Alu"
"cg24792360","1",24195143,"FUCA1","chr1","TSS1500","AluJb","SINE","Alu"
"cg04160030","1",24195659,"FUCA1","chr1","TSS1500","AluJb","SINE","Alu"
"cg06137862","1",24271569,"CNR2","chr1","5'UTR","AluJr","SINE","Alu"
"cg19079605","1",24335793,"","chr1","","AluSx","SINE","Alu"
"cg27337821","1",24354413,"","chr1","","AluJr","SINE","Alu"
"cg17388149","1",24365984,"RP11-293P20.2","chr1","TSS1500","AluSz","SINE","Alu"
"cg10872678","1",24433350,"MYOM3","chr1","Body","AluSx","SINE","Alu"
"cg22277876","1",24444864,"","chr1","","AluSx1","SINE","Alu"
"cg24435747","1",24514557,"IL28RA","chr1","TSS1500","AluSx","SINE","Alu"
"cg16828404","1",24524234,"","chr1","","AluSx","SINE","Alu"
"cg23806196","1",24525390,"LOC284632","chr1","TSS1500","AluJb","SINE","Alu"
"cg11851457","1",24633383,"RP11-10N16.3","chr1","3'UTR","AluJo","SINE","Alu"
"cg00933788","1",24736826,"C1orf201","chr1","3'UTR","AluSc8","SINE","Alu"
"cg06544731","1",24738219,"C1orf201","chr1","3'UTR","AluJr4","SINE","Alu"
"ch.1.822136R","1",24746734,"NIPAL3","chr1","Body","AluJr","SINE","Alu"
"cg21358158","1",24840061,"RCAN3","chr1","TSS1500","AluSx","SINE","Alu"
"cg08989903","1",24952794,"Y_RNA","chr1","TSS1500","AluY","SINE","Alu"
"cg11574904","1",25001726,"","chr1","","AluYa5","SINE","Alu"
"cg10982508","1",25021637,"","chr1","","AluSq2","SINE","Alu"
"cg07056132","1",25036916,"","chr1","","AluJo","SINE","Alu"
"cg12081359","1",25069665,"","chr1","","AluSx","SINE","Alu"
"cg24466100","1",25075133,"CLIC4","chr1","Body","AluSz","SINE","Alu"
"cg26981099","1",25092642,"CLIC4","chr1","Body","AluSc","SINE","Alu"
"cg13103843","1",25161791,"CLIC4","chr1","Body","AluSz6","SINE","Alu"
"cg04489851","1",25172226,"","chr1","","AluSx","SINE","Alu"
"cg21831028","1",25179136,"","chr1","","AluSg","SINE","Alu"
"cg12952555","1",25453425,"","chr1","","AluSz6","SINE","Alu"
"cg18160614","1",25567240,"","chr1","","AluJr4","SINE","Alu"
"cg26890309","1",25569315,"C1orf63","chr1","Body","AluSg","SINE","Alu"
"cg06678733","1",25574908,"RSRP1","chr1","TSS1500","AluJo","SINE","Alu"
"cg04092685","1",25577229,"C1orf63","chr1","5'UTR","AluSg","SINE","Alu"
"cg22339688","1",25581224,"C1orf63","chr1","3'UTR","AluSx3","SINE","Alu"
"cg26216857","1",25668309,"TMEM50A","chr1","Body","AluJb","SINE","Alu"
"cg02270228","1",25674024,"TMEM50A","chr1","Body","AluSx1","SINE","Alu"
"cg25503115","1",25723975,"RHCE","chr1","Body","AluSq2","SINE","Alu"
"cg17665024","1",25739153,"RHCE","chr1","Body","AluJo","SINE","Alu"
"cg13795696","1",25755935,"TMEM57","chr1","TSS1500","AluY","SINE","Alu"
"cg10304969","1",25795613,"TMEM57","chr1","Body","AluSz","SINE","Alu"
"cg02586949","1",26035362,"MAN1C1","chr1","Body","AluSq","SINE","Alu"
"cg07357075","1",26122463,"","chr1","","AluSq2","SINE","Alu"
"cg12313957","1",26149308,"MTFR1L","chr1","5'UTR","AluY","SINE","Alu"
"cg15979146","1",26160968,"C1orf135","chr1","3'UTR","AluSc","SINE","Alu"
"cg25853406","1",26164457,"AUNIP","chr1","Body","AluSx3","SINE","Alu"
"cg17923994","1",26187085,"AUNIP","chr1","TSS1500","AluSx","SINE","Alu"
"cg01909024","1",26195345,"PAQR7","chr1","5'UTR","AluSc","SINE","Alu"
"cg18128212","1",26199190,"PAQR7","chr1","TSS1500","AluJb","SINE","Alu"
"cg00609826","1",26276128,"","chr1","","AluSx3","SINE","Alu"
"cg00214039","1",26289250,"PAFAH2","chr1","Body","AluJr4","SINE","Alu"
"cg00129693","1",26290234,"PAFAH2","chr1","Body","AluSc","SINE","Alu"
"cg20140908","1",26303863,"PAFAH2","chr1","Body","AluJo","SINE","Alu"
"cg01948083","1",26327834,"","chr1","","AluSc","SINE","Alu"
"cg18520699","1",26329963,"","chr1","","AluJr","SINE","Alu"
"cg25022732","1",26397890,"","chr1","","AluJb","SINE","Alu"
"cg22152582","1",26502687,"CNKSR1","chr1","TSS1500","FLAM_A","SINE","Alu"
"cg18789835","1",26506355,"CNKSR1","chr1","5'UTR","AluJb","SINE","Alu"
"cg18397790","1",26506352,"CNKSR1","chr1","5'UTR","AluJb","SINE","Alu"
"cg15841378","1",26535593,"","chr1","","AluJr","SINE","Alu"
"cg11674508","1",26547914,"RP11-231P20.2","chr1","5'UTR","AluSz6","SINE","Alu"
"cg16363874","1",26564986,"CCDC21","chr1","5'UTR","AluSx1","SINE","Alu"
"cg09357538","1",26594809,"CEP85","chr1","TSS1500","AluJb","SINE","Alu"
"cg23590159","1",26629895,"UBXN11","chr1","5'UTR","AluSq2","SINE","Alu"
"cg00910861","1",26635624,"UBXN11","chr1","5'UTR","AluSc","SINE","Alu"
"cg12269498","1",26643447,"UBXN11","chr1","5'UTR","AluSx3","SINE","Alu"
"cg00387941","1",26661686,"AIM1L","chr1","Body","AluSp","SINE","Alu"
"cg10705251","1",26699605,"ZNF683","chr1","TSS1500","AluSz","SINE","Alu"
"cg15118519","1",26699617,"ZNF683","chr1","TSS1500","AluSz","SINE","Alu"
"cg10238587","1",26719057,"","chr1","","AluSq2","SINE","Alu"
"cg06476171","1",26722860,"","chr1","","AluY","SINE","Alu"
"cg24410607","1",26762815,"DHDDS","chr1","Body","AluJb","SINE","Alu"
"cg11906039","1",26807979,"","chr1","","AluJb","SINE","Alu"
"cg27633178","1",26814248,"","chr1","","AluY","SINE","Alu"
"cg09895909","1",26829647,"","chr1","","AluSp","SINE","Alu"
"cg19321725","1",26853240,"","chr1","","AluY","SINE","Alu"
"cg12729822","1",26855454,"RPS6KA1","chr1","TSS1500","AluJo","SINE","Alu"
"cg26919417","1",26895412,"RPS6KA1","chr1","Body","AluSz","SINE","Alu"
"cg08235557","1",26950602,"","chr1","","AluSq","SINE","Alu"
"cg02144038","1",26969675,"snoU13","chr1","TSS1500","AluSx","SINE","Alu"
"cg05215302","1",26970038,"snoU13","chr1","TSS1500","AluSq4","SINE","Alu"
"cg06961175","1",26970086,"snoU13","chr1","TSS1500","AluSq4","SINE","Alu"
"cg07882021","1",26989497,"","chr1","","AluSx","SINE","Alu"
"cg18730242","1",26989924,"","chr1","","AluY","SINE","Alu"
"ch.1.893623F","1",27102602,"ARID1A","chr1","Body","FLAM_C","SINE","Alu"
"cg15497006","1",27147585,"","chr1","","FAM","SINE","Alu"
"cg08461718","1",27157564,"ZDHHC18","chr1","Body","AluSx","SINE","Alu"
"cg22489549","1",27212361,"GPN2","chr1","Body","AluY","SINE","Alu"
"cg14127882","1",27212914,"GPN2","chr1","Body","AluSx","SINE","Alu"
"cg05391643","1",27214630,"GPN2","chr1","Body","AluSp","SINE","Alu"
"cg27410217","1",27220289,"GPATCH3","chr1","Body","AluSc","SINE","Alu"
"ch.1.897769F","1",27220448,"GPATCH3","chr1","Body","AluJo","SINE","Alu"
"cg17796198","1",27228191,"GPATCH3","chr1","TSS1500","AluSx","SINE","Alu"
"cg07725198","1",27229130,"NUDC","chr1","5'UTR","AluJo","SINE","Alu"
"cg18515333","1",27241185,"NR0B2","chr1","TSS1500","AluSz6","SINE","Alu"
"cg21438558","1",27251667,"NUDC","chr1","Body","AluSz","SINE","Alu"
"cg12831610","1",27271020,"NUDC","chr1","Body","AluSx3","SINE","Alu"
"cg15736378","1",27271481,"NUDC","chr1","Body","AluSq","SINE","Alu"
"cg23609650","1",27287776,"C1orf172","chr1","TSS1500","AluSx3","SINE","Alu"
"cg23922819","1",27335739,"FAM46B","chr1","Body","AluJo","SINE","Alu"
"cg10635686","1",27358988,"","chr1","","AluSx","SINE","Alu"
"cg25380415","1",27430892,"SLC9A1","chr1","Body","AluJb","SINE","Alu"
"cg23035238","1",27484192,"SLC9A1","chr1","5'UTR","AluJr","SINE","Alu"
"cg03117544","1",27526147,"","chr1","","AluSx","SINE","Alu"
"cg23227697","1",27531633,"","chr1","","AluSx","SINE","Alu"
"cg12697689","1",27564066,"WDTC1","chr1","5'UTR","AluSc8","SINE","Alu"
"cg26144486","1",27583405,"WDTC1","chr1","5'UTR","AluY","SINE","Alu"
"cg22962318","1",27613244,"WDTC1","chr1","Body","AluY","SINE","Alu"
"cg08899676","1",27614032,"WDTC1","chr1","Body","AluSx","SINE","Alu"
"cg19911667","1",27614034,"WDTC1","chr1","Body","AluSx","SINE","Alu"
"cg23221581","1",27667340,"SYTL1","chr1","TSS1500","AluSx1","SINE","Alu"
"cg02052894","1",27667412,"SYTL1","chr1","TSS1500","AluSx1","SINE","Alu"
"cg05521637","1",27671068,"SYTL1","chr1","5'UTR","AluSg","SINE","Alu"
"cg20775044","1",27702308,"FCN3","chr1","TSS1500","AluSx","SINE","Alu"
"cg11934849","1",27769243,"WASF2","chr1","5'UTR","AluSg","SINE","Alu"
"cg08646558","1",27811044,"WASF2","chr1","5'UTR","AluY","SINE","Alu"
"cg05002165","1",27813172,"WASF2","chr1","5'UTR","AluSx","SINE","Alu"
"cg24162579","1",27817404,"WASF2","chr1","TSS1500","AluSp","SINE","Alu"
"cg07742396","1",27853060,"RP1-159A19.4","chr1","5'UTR","AluSc8","SINE","Alu"
"cg25186909","1",27952189,"FGR","chr1","5'UTR","AluSg4","SINE","Alu"
"cg05078156","1",27953443,"FGR","chr1","TSS1500","AluJo","SINE","Alu"
"cg00404394","1",27960150,"FGR","chr1","5'UTR","AluJr","SINE","Alu"
"cg16897005","1",27962412,"FGR","chr1","TSS1500","AluJo","SINE","Alu"
"cg19249583","1",27962692,"FGR","chr1","TSS1500","AluY","SINE","Alu"
"cg09664554","1",27988557,"RP11-288L9.1","chr1","3'UTR","AluSx","SINE","Alu"
"cg09005230","1",28002276,"U6","chr1","TSS200","AluJb","SINE","Alu"
"cg20288752","1",28055112,"FAM76A","chr1","Body","AluJb","SINE","Alu"
"cg00116686","1",28077531,"FAM76A","chr1","Body","AluJb","SINE","Alu"
"cg23166246","1",28080906,"FAM76A","chr1","Body","AluSp","SINE","Alu"
"cg02567922","1",28136248,"STX12","chr1","Body","AluSx3","SINE","Alu"
"cg08857906","1",28156999,"PPP1R8","chr1","TSS1500","AluSz","SINE","Alu"
"cg15707455","1",28157011,"PPP1R8","chr1","TSS1500","AluSz","SINE","Alu"
"cg15626873","1",28171623,"PPP1R8","chr1","Body","AluY","SINE","Alu"
"cg25670447","1",28191267,"","chr1","","AluSp","SINE","Alu"
"cg03508650","1",28194552,"","chr1","","AluSq2","SINE","Alu"
"cg24604179","1",28237361,"RPA2","chr1","Body","AluJr","SINE","Alu"
"cg25835819","1",28260005,"SMPDL3B","chr1","TSS1500","AluSp","SINE","Alu"
"cg10242775","1",28260319,"SMPDL3B","chr1","TSS1500","AluJr","SINE","Alu"
"cg25107788","1",28288853,"XKR8","chr1","Body","AluSz6","SINE","Alu"
"cg19289287","1",28373419,"EYA3","chr1","Body","AluJo","SINE","Alu"
"cg17304089","1",28389385,"EYA3","chr1","Body","AluSz","SINE","Alu"
"cg24509398","1",28416532,"EYA3","chr1","TSS1500","AluJo","SINE","Alu"
"cg07844563","1",28423139,"LOC653566","chr1","TSS200","AluJr","SINE","Alu"
"cg03765260","1",28423399,"LOC653566","chr1","TSS1500","AluJr","SINE","Alu"
"cg16411683","1",28424201,"LOC653566","chr1","TSS1500","AluSz6","SINE","Alu"
"cg19166242","1",28449602,"","chr1","","AluY","SINE","Alu"
"cg21680474","1",28463306,"","chr1","","AluY","SINE","Alu"
"cg19336789","1",28469746,"U6","chr1","TSS1500","AluSx1","SINE","Alu"
"cg04167126","1",28482393,"PTAFR","chr1","5'UTR","AluJb","SINE","Alu"
"cg24354652","1",28502908,"PTAFR","chr1","5'UTR","AluJb","SINE","Alu"
"cg09072199","1",28507653,"PTAFR","chr1","5'UTR","FRAM","SINE","Alu"
"cg08290260","1",28510225,"PTAFR","chr1","5'UTR","AluSx","SINE","Alu"
"cg08652654","1",28556484,"DNAJC8","chr1","Body","FLAM_C","SINE","Alu"
"cg01234619","1",28560029,"DNAJC8","chr1","TSS1500","AluJb","SINE","Alu"
"cg09822291","1",28560027,"DNAJC8","chr1","TSS1500","AluJb","SINE","Alu"
"cg00546808","1",28560335,"DNAJC8","chr1","TSS1500","AluSc5","SINE","Alu"
"cg03040423","1",28560936,"DNAJC8","chr1","TSS1500","AluSg","SINE","Alu"
"cg00033102","1",28561995,"ATPIF1","chr1","TSS1500","AluSx","SINE","Alu"
"cg23394462","1",28571667,"","chr1","","AluSc8","SINE","Alu"
"cg02251754","1",28572299,"","chr1","","AluSx","SINE","Alu"
"cg06926938","1",28578238,"","chr1","","AluSc5","SINE","Alu"
"cg00955039","1",28582128,"","chr1","","AluSp","SINE","Alu"
"cg13577188","1",28656147,"MED18","chr1","5'UTR","AluJr4","SINE","Alu"
"ch.1.944912R","1",28658666,"MED18","chr1","Body","AluJr","SINE","Alu"
"cg26933136","1",28661842,"MED18","chr1","3'UTR","AluSg","SINE","Alu"
"cg14118272","1",28677416,"","chr1","","AluSp","SINE","Alu"
"cg08407213","1",28677771,"","chr1","","AluSg4","SINE","Alu"
"cg11072045","1",28695421,"PHACTR4","chr1","TSS1500","AluSx","SINE","Alu"
"cg13784878","1",28699088,"PHACTR4","chr1","5'UTR","AluSx1","SINE","Alu"
"cg27575163","1",28749595,"PHACTR4","chr1","Body","AluSx","SINE","Alu"
"cg01893320","1",28749442,"PHACTR4","chr1","Body","AluSx","SINE","Alu"
"cg23484254","1",28762896,"PHACTR4","chr1","Body","FLAM_A","SINE","Alu"
"ch.1.949135F","1",28786188,"PHACTR4","chr1","Body","AluJo","SINE","Alu"
"cg23912171","1",28832176,"SNHG3","chr1","TSS1500","AluSz6","SINE","Alu"
"cg26298133","1",28832162,"RCC1","chr1","TSS1500","AluSz6","SINE","Alu"
"cg20985980","1",28832113,"SNHG3","chr1","TSS1500","AluSz6","SINE","Alu"
"cg07598686","1",28832770,"SNHG3","chr1","Body","AluSx","SINE","Alu"
"cg24469114","1",28832988,"SNHG3-RCC1","chr1","Body","AluSx","SINE","Alu"
"cg20977394","1",28832782,"SNHG3","chr1","Body","AluSx","SINE","Alu"
"cg16013618","1",28833588,"SNHG3-RCC1","chr1","Body","AluSg","SINE","Alu"
"cg12057368","1",28842419,"SNHG3-RCC1","chr1","Body","AluSq2","SINE","Alu"
"cg23682641","1",28857538,"SNHG3-RCC1","chr1","Body","AluSc8","SINE","Alu"
"cg06089829","1",28860883,"SNHG3-RCC1","chr1","Body","AluY","SINE","Alu"
"cg15719025","1",28879147,"TRNAU1AP","chr1","TSS1500","AluSc","SINE","Alu"
"cg07398558","1",28879201,"TRNAU1AP","chr1","TSS1500","AluSc","SINE","Alu"
"ch.1.953398R","1",28886386,"TRNAU1AP","chr1","Body","AluSx1","SINE","Alu"
"cg07033395","1",28906538,"SNHG12","chr1","Body","AluSx1","SINE","Alu"
"cg02772605","1",28912323,"","chr1","","AluSc8","SINE","Alu"
"cg15326564","1",28945026,"TAF12","chr1","Body","AluJr","SINE","Alu"
"cg02201565","1",28967358,"TAF12","chr1","5'UTR","AluJr4","SINE","Alu"
"cg02454560","1",28973988,"RNU11","chr1","TSS1500","AluJb","SINE","Alu"
"cg21178145","1",29009884,"GMEB1","chr1","5'UTR","AluSp","SINE","Alu"
"cg13472578","1",29009894,"GMEB1","chr1","5'UTR","AluSp","SINE","Alu"
"cg21220014","1",29010036,"GMEB1","chr1","5'UTR","AluSp","SINE","Alu"
"cg24327491","1",29018937,"GMEB1","chr1","Body","AluSx1","SINE","Alu"
"cg17712601","1",29036386,"GMEB1","chr1","Body","AluSg4","SINE","Alu"
"cg04234556","1",29059141,"","chr1","","AluJr","SINE","Alu"
"cg01406480","1",29181453,"OPRD1","chr1","Body","AluSg","SINE","Alu"
"cg19251256","1",29204958,"RP1-212P9.3","chr1","TSS1500","AluJb","SINE","Alu"
"cg11572924","1",29208381,"Y_RNA","chr1","TSS200","AluJb","SINE","Alu"
"cg18350024","1",29208418,"Y_RNA","chr1","TSS200","AluJb","SINE","Alu"
"cg00776579","1",29209645,"Y_RNA","chr1","TSS1500","AluSx1","SINE","Alu"
"cg06413673","1",29219632,"EPB41","chr1","5'UTR","AluJb","SINE","Alu"
"cg11069695","1",29355291,"EPB41","chr1","Body","AluJb","SINE","Alu"
"cg19285492","1",29432551,"EPB41","chr1","Body","AluSx","SINE","Alu"
"cg00860107","1",29463631,"","chr1","","AluYc","SINE","Alu"
"cg22913481","1",29509335,"SRSF4","chr1","TSS1500","AluSx1","SINE","Alu"
"cg00018103","1",29513749,"","chr1","","AluSx","SINE","Alu"
"cg25341712","1",29555123,"MECR","chr1","Body","AluSg","SINE","Alu"
"cg19619064","1",29561577,"PTPRU","chr1","TSS1500","AluSq2","SINE","Alu"
