"chr","Start","End"
"chr11","1033357","1034833"
"chr11","1035147","1036419"
"chr11","1036828","1056330"
"chr11","1056742","1083133"
"chr11","1083359","1094945"
"chr11","1095921","1096271"
"chr11","1096520","1107801"
"chr11","1108042","1155475"
"chr11","1155862","1162759"
"chr11","1212760","1215374"
"chr11","1215987","1216223"
"chr11","1216468","1221570"
"chr11","1221864","1228750"
"chr11","1229025","1247829"
"chr11","1248141","1252145"
"chr11","1252379","1253902"
"chr11","1254495","1257583"
"chr11","1257807","1262082"
"chr11","1262599","1264208"
"chr11","1331499","1357625"
"chr11","1359082","1360036"
"chr11","1360407","1404213"
"chr11","1404712","1410118"
"chr11","1412347","1430938"
"chr11","1431835","1464294"
"chr11","1464900","1466303"
"chr11","1467211","1470032"
"chr11","1470389","1471338"
"chr11","1471596","1481389"
"chr11","1481616","1481777"
"chr11","1482645","1482909"
"chr11","1558484","1567939"
"chr11","1568908","1577704"
"chr11","1579092","1592497"
"chr11","1592811","1593549"
"chr11","1594379","1595808"
"chr11","1596144","1673833"
"chr11","1674225","1715346"
"chr11","1715608","1715760"
"chr11","1716003","1768978"
"chr11","1770713","1772720"
"chr11","1793425","1834596"
"chr11","2057317","2154032"
"chr11","2154388","2158950"
"chr11","2162485","2165134"
"chr11","2165673","2176838"
"chr11","2177044","2187487"
"chr11","2188246","2212841"
"chr11","2310507","2389244"
"chr11","2436652","2442069"
"chr11","2442403","2465170"
"chr11","2465649","2466246"
"chr11","2466819","2543424"
"chr11","3141878","3181573"
"chr11","3182121","3186130"
"chr11","3186769","3224523"
"chr11","3225078","3239216"
"chr11","3239989","3253767"
"chr11","3254067","3254238"
"chr11","3254477","3369938"
"chr11","4293425","4629097"
"chr11","4629531","5521471"
"chr11","5959127","6216032"
"chr11","6677097","6704295"
"chr11","6704944","6947519"
"chr11","6948213","7041071"
"chr11","7041950","7110131"
"chr11","7111377","7272756"
"chr11","7274236","7466543"
"chr11","8410379","8615396"
"chr11","8615890","8620733"
"chr11","13812019","13984065"
"chr11","13986350","14088035"
"chr11","14993662","14995127"
"chr11","14995909","15094956"
"chr11","15095873","15136057"
"chr11","15136546","15582368"
"chr11","17498627","17565765"
"chr11","17566053","17717504"
"chr11","17717768","17740788"
"chr11","17743780","17756055"
"chr11","17758287","17793275"
"chr11","18127712","18210883"
"chr11","18211206","18230618"
"chr11","18230907","18266273"
"chr11","18808041","18812571"
"chr11","18814080","19138496"
"chr11","19139217","19139813"
"chr11","20175387","20177607"
"chr11","20178825","20181199"
"chr11","20182326","20184569"
"chr11","20185498","20328773"
"chr11","20550706","20618196"
"chr11","20619921","20622719"
"chr11","20623400","20690578"
"chr11","20691846","22214171"
"chr11","22215321","22362861"
"chr11","22363378","22454299"
"chr11","22454519","22646705"
"chr11","22647442","22688284"
"chr11","22688618","22850764"
"chr11","22851368","23426951"
"chr11","23427350","23751952"
"chr11","23752362","24518223"
"chr11","24518739","26005005"
"chr11","26297936","26353536"
"chr11","26353813","26543424"
"chr11","26721017","27077288"
"chr11","27716541","27721660"
"chr11","27722640","27740643"
"chr11","27741237","27742058"
"chr11","27742274","27743471"
"chr11","27744565","27871605"
"chr11","28548309","30037671"
"chr11","30037945","30038521"
"chr11","30038824","30038933"
"chr11","30039149","30040071"
"chr11","30040295","30344535"
"chr11","30344947","30605557"
"chr11","30605801","30606003"
"chr11","30608129","31391086"
"chr11","31391499","31393286"
"chr11","31817884","31820059"
"chr11","31821417","31825742"
"chr11","31826968","31827695"
"chr11","31827922","31831619"
"chr11","31839039","31839362"
"chr11","31839814","31841314"
"chr11","31842004","31847131"
"chr11","31847959","31848486"
"chr11","31848777","32008801"
"chr11","32009045","32093758"
"chr11","32694415","32793424"
"chr11","33534666","33625212"
"chr11","36305645","36397925"
"chr11","36399399","36401793"
"chr11","36531916","43333438"
"chr11","43333888","43334735"
"chr11","43543425","43543834"
"chr11","43544087","43568920"
"chr11","43569855","43596989"
"chr11","43597337","43600711"
"chr11","43601410","43602544"
"chr11","43603216","43666720"
"chr11","44323524","44324874"
"chr11","44325088","44325656"
"chr11","44326518","44327239"
"chr11","44327933","44330541"
"chr11","44331762","44332313"
"chr11","44332758","44337696"
"chr11","44338784","44341264"
"chr11","44341758","44541536"
"chr11","44684425","44748204"
"chr11","44749762","44953889"
"chr11","45043425","45168617"
"chr11","45169102","45170038"
"chr11","45293425","45307440"
"chr11","45307976","45376930"
"chr11","45377244","45671196"
"chr11","45672413","45686159"
"chr11","45687496","45794419"
"chr11","48200115","48901696"
"chr11","48901916","48921724"
"chr11","48922743","48990175"
"chr11","48990486","49069719"
"chr11","49070723","49071436"
"chr11","49071765","49123968"
"chr11","49124179","49229716"
"chr11","49230041","49455934"
"chr11","49456212","49839279"
"chr11","49839569","49872065"
"chr11","49872441","49873116"
"chr11","49874153","49913318"
"chr11","49914336","49914942"
"chr11","49915373","50221756"
"chr11","50296847","50783853"
"chr11","51090854","51594205"
"chr11","54694206","55640067"
"chr11","55641086","55641709"
"chr11","55642121","56947945"
"chr11","56948185","57010078"
"chr11","57840769","58296490"
"chr11","58493425","58672850"
"chr11","58673289","58731310"
"chr11","58731536","58830062"
"chr11","58830740","58869804"
"chr11","58870077","58873888"
"chr11","58874487","58880092"
"chr11","59051598","59286697"
"chr11","59665858","60282782"
"chr11","60283046","60414665"
"chr11","60414920","60455335"
"chr11","61993425","62083925"
"chr11","62791346","63220554"
"chr11","66176650","66188129"
"chr11","66189398","66194446"
"chr11","72295876","72301301"
"chr11","72301747","72353221"
"chr11","72354359","72392973"
"chr11","74915620","74951646"
"chr11","74953492","74976315"
"chr11","79381691","82400584"
"chr11","82400859","82443434"
"chr11","82444977","82525707"
"chr11","83543784","85310324"
"chr11","87072353","87688378"
"chr11","87738379","87777785"
"chr11","88360353","89052932"
"chr11","89398505","89463448"
"chr11","89463691","89519059"
"chr11","89519483","89520088"
"chr11","89521110","89597043"
"chr11","89597776","89598461"
"chr11","89598826","89629857"
"chr11","89630103","89680780"
"chr11","89681026","89712019"
"chr11","89712384","89713069"
"chr11","89713802","89784902"
"chr11","89785928","89786601"
"chr11","89786957","89871663"
"chr11","90307444","91874282"
"chr11","93035876","93063597"
"chr11","93064077","93206198"
"chr11","93933702","94025805"
"chr11","96143874","96287584"
"chr11","96437585","98891542"
"chr11","98891822","100187890"
"chr11","100866322","100998029"
"chr11","100999775","100999945"
"chr11","101000438","101284956"
"chr11","103462204","103907404"
"chr11","103907991","104034535"
"chr11","104035059","104434125"
"chr11","105451348","105481125"
"chr11","105481423","105832332"
"chr11","106372253","106888322"
"chr11","106890204","107156587"
"chr11","109017903","109293518"
"chr11","109294984","109863581"
"chr11","110608404","111156499"
"chr11","112244791","112832523"
"chr11","112834491","113143708"
"chr11","113330192","113345067"
"chr11","113346329","113539633"
"chr11","113765222","113906919"
"chr11","113907333","113929632"
"chr11","113932191","113953619"
"chr11","113953840","114069862"
"chr11","114070118","114244790"
"chr11","114405625","114831754"
"chr11","114832055","115024606"
"chr11","115024945","115039687"
"chr11","116126550","116371181"
"chr11","116371607","116450658"
"chr11","116451913","116578138"
"chr11","116578401","116581426"
"chr11","117286067","117298980"
"chr11","117299216","117352690"
"chr11","117352962","117389185"
"chr11","117389472","117651215"
"chr11","117651430","117666633"
"chr11","117668142","117747101"
"chr11","117747718","117765337"
"chr11","117998560","118016236"
"chr11","118016985","118023351"
"chr11","118024195","118230163"
"chr11","118230369","118244790"
"chr11","118779328","118781059"
"chr11","118781733","118795949"
"chr11","118796820","118802750"
"chr11","119211659","119227095"
"chr11","119227759","119234479"
"chr11","119235215","119252129"
"chr11","119252565","119292688"
"chr11","119292892","119293319"
"chr11","119293944","119455152"
"chr11","119456103","119501783"
"chr11","120518761","120741415"
"chr11","120804789","120856724"
"chr11","120857175","120894688"
"chr11","120895083","120998385"
"chr11","120998887","121028571"
"chr11","121028928","121163243"
"chr11","121163953","121233741"
"chr11","121233996","121297941"
"chr11","121298161","121322537"
"chr11","121323303","121941369"
"chr11","122839625","122847493"
"chr11","122848609","122852410"
"chr11","122852700","122854929"
"chr11","122855583","122866999"
"chr11","123499405","123524732"
"chr11","123525686","123611897"
"chr11","123612546","124492663"
"chr11","124493154","124494790"
"chr11","124670520","124709221"
"chr11","124709958","124713004"
"chr11","124713396","124735068"
"chr11","124736466","124738711"
"chr11","124739012","124744790"
"chr11","125034007","125034242"
"chr11","125034496","125034895"
"chr11","125036427","125304443"
"chr11","125559383","125725072"
"chr11","126409066","126870225"
"chr11","126870553","126873090"
"chr11","126873810","128321660"
"chr11","128321896","128391711"
"chr11","128392612","128419197"
"chr11","128419514","128560102"
"chr11","128560538","128562670"
"chr11","128565012","128565125"
"chr11","130932415","131560355"
"chr11","131560560","131560936"
"chr11","131561614","131780327"
"chr11","131781533","132812661"
"chr11","132813076","132813561"
"chr11","132814396","132934058"
"chr11","132934292","132951691"
"chr11","132952261","132952537"
"chr11","132953308","133230783"
"chr11","133231646","133703051"
"chr11","133703709","133734700"
"chr11","133735165","133787970"
"chr11","133791269","133800683"
"chr11","133800932","133825336"
"chr11","133827458","133904334"
"chr11","134231959","134253448"
"chr11","134254152","134257427"
"chr11","134257632","134281379"
"chr11","134282920","134336291"
"chr11","134336503","134394370"
"chr11","134494791","134534241"
"chr11","134534458","134582295"
"chr11","134582582","134605081"
"chr11","134605864","134632044"
"chr11","134632988","134831328"
"chr11","134832164","134946516"
"chrY","59362904","59362929"
"chr12","145740","175665"
"chr12","176401","186862"
"chr12","187611","213762"
"chr12","214228","247454"
"chr12","248502","272714"
"chr12","1948758","1973738"
"chr12","1974959","2017132"
"chr12","2017748","2042155"
"chr12","4879740","4918272"
"chr12","4919658","5018584"
"chr12","5021172","5153011"
"chr12","5154347","5157411"
"chr12","7378451","7592405"
"chr12","7593031","7608733"
"chr12","9358734","9392458"
"chr12","9392687","9436216"
"chr12","9436655","9439402"
"chr12","11358734","11653231"
"chr12","11653776","11714981"
"chr12","13425489","13715848"
"chr12","13717035","14134625"
"chr12","14135243","14295520"
"chr12","15608734","15689477"
"chr12","16248872","16539727"
"chr12","17687455","18348067"
"chr12","18735614","18994610"
"chr12","19858734","20094136"
"chr12","20094359","20521615"
"chr12","20523123","20704524"
"chr12","20706005","21590468"
"chr12","21590786","21608733"
"chr12","21861777","22093953"
"chr12","22095358","22161252"
"chr12","23039846","24714955"
"chr12","24716244","24858733"
"chr12","28741042","29245536"
"chr12","29892779","29935994"
"chr12","29937434","30322762"
"chr12","30323556","30353914"
"chr12","30354613","30446968"
"chr12","33560841","33591762"
"chr12","33593051","34175229"
"chr12","34175456","34260735"
"chr12","34429800","34488609"
"chr12","34489038","34489750"
"chr12","34490134","34491005"
"chr12","34491272","34493972"
"chr12","34496969","34500549"
"chr12","34500815","34503353"
"chr12","34503615","34856694"
"chr12","38041094","38440592"
"chr12","39963734","40136028"
"chr12","40498539","40498961"
"chr12","40500018","40618354"
"chr12","40618914","41086521"
"chr12","41087103","41582154"
"chr12","41582976","41967264"
"chr12","41967476","42263199"
"chr12","45219759","45269829"
"chr12","45270836","45444201"
"chr12","45445387","45560655"
"chr12","47812726","47932544"
"chr12","48755987","48921773"
"chr12","48922130","49016532"
"chr12","51963734","51984473"
"chr12","51985285","52057753"
"chr12","52900785","52994771"
"chr12","52995313","53107911"
"chr12","53108472","53183712"
"chr12","53183932","53213733"
"chr12","54132354","54144561"
"chr12","54145471","54321300"
"chr12","54321722","54332804"
"chr12","54333732","54338760"
"chr12","54339169","54343621"
"chr12","54343849","54345562"
"chr12","54345917","54346776"
"chr12","54347102","54348694"
"chr12","54349379","54354528"
"chr12","54355492","54359657"
"chr12","54359907","54360373"
"chr12","54360661","54366814"
"chr12","54369104","54378695"
"chr12","54380103","54387824"
"chr12","54388733","54389112"
"chr12","54389521","54393373"
"chr12","54394649","54399411"
"chr12","54399655","54399905"
"chr12","54400496","54402681"
"chr12","54403348","54408425"
"chr12","54408714","54411708"
"chr12","54412132","54412989"
"chr12","54413347","54423426"
"chr12","54423713","54424609"
"chr12","54963734","54981932"
"chr12","54982592","56018955"
"chr12","57220797","57321403"
"chr12","57853974","57869074"
"chr12","57870183","57872206"
"chr12","57995357","58003879"
"chr12","58004250","58004981"
"chr12","58005352","58013170"
"chr12","58013653","58014707"
"chr12","58015698","58021293"
"chr12","58022038","58025660"
"chr12","58027057","58068472"
"chr12","58068775","58087530"
"chr12","58088030","58088897"
"chr12","58463734","59242792"
"chr12","59504434","59989650"
"chr12","59990508","62513575"
"chr12","63489579","63543635"
"chr12","63544968","63907480"
"chr12","65343271","65463733"
"chr12","65515864","65563194"
"chr12","65564397","65566544"
"chr12","65713734","65895180"
"chr12","68213734","68621774"
"chr12","70969798","71003623"
"chr12","71004058","71770922"
"chr12","72340486","72665682"
"chr12","72667552","74380241"
"chr12","74719153","74931491"
"chr12","74931880","75601080"
"chr12","75601753","75602990"
"chr12","75603345","75699309"
"chr12","77475870","77718452"
"chr12","77719441","78583802"
"chr12","80781798","81102033"
"chr12","81102717","81110724"
"chr12","81111127","81128664"
"chr12","81225870","81262836"
"chr12","81330136","81330607"
"chr12","81331515","81471568"
"chr12","81472120","82152319"
"chr12","82152675","82740880"
"chr12","83602624","85305199"
"chr12","85305423","85305662"
"chr12","85305877","85306281"
"chr12","85306830","85673877"
"chr12","85674701","85725869"
"chr12","86242913","88425039"
"chr12","88725870","88973459"
"chr12","88974667","89199954"
"chr12","96975870","97300801"
"chr12","97301288","97864001"
"chr12","98021117","98641291"
"chr12","99225870","99288221"
"chr12","99289375","100378242"
"chr12","100378583","100414581"
"chr12","100807744","100946027"
"chr12","101048405","101109862"
"chr12","101111623","101603386"
"chr12","101603934","101673789"
"chr12","101674157","101674944"
"chr12","102993654","103218119"
